Gene,Transcript,Prot_length
MTUS1,NM_001330470,342
NDUFAF6,NM_001330582,241
DECR1,NM_001330575,326
ZNF7,NM_001330623,159
WASHC5,NM_001330609,1011
CYHR1,NM_001330618,404
EEF1D,NM_001130057,281
PRUNE2,NM_001330680,353
SVOPL,NM_001331192,401
EEF1D,NM_001130055,281
FABP12,NM_001105281,140
SLC4A2,NM_001199692,1241
SLC4A2,NM_001199694,1227
INSIG1,NM_198336,178
INSIG1,NM_198337,164
INSIG1,NM_001346590,330
INSIG1,NM_001346594,287
INSIG1,NM_001346591,330
INSIG1,NM_001346592,277
INSIG1,NM_001346593,164
PTN,NM_001321386,168
TNFRSF10C,NM_003841,259
LOC389602,NM_001291913,298
CHRNB3,NM_001347717,384
MAMDC2,NM_001347990,566
PHF24,NM_001347982,401
FAM189A2,NM_001127608,450
FAM189A2,NM_004816,450
FAM189A2,NM_001347995,603
DLC1,NM_001348083,1017
SDCBP,NM_001348339,239
SDCBP,NM_001348340,318
SDCBP,NM_001348341,319
GTF2E2,NM_001348353,220
PPP1R42,NM_001348563,103
SMIM27,NM_001349118,55
PLPBP,NM_001349349,158
DNAJC5B,NM_001349432,199
C8orf34,NM_001195639,373
C8orf34,NM_001349476,535
C8orf34,NM_001349478,495
C8orf34,NM_001349477,521
C8orf34,NM_001349479,478
C8orf34,NM_001349480,330
NSMCE2,NM_001349485,247
NSMCE2,NM_001349486,247
NSMCE2,NM_001349487,157
MICU3,NM_001349810,524
IFT74,NM_001099222,600
IFT74,NM_001099223,600
IFT74,NM_001099224,372
TPK1,NM_001350887,137
TPK1,NM_001350886,137
TPK1,NM_001350883,238
TPK1,NM_001350881,241
TPK1,NM_001350882,238
TPK1,NM_001350879,243
TPK1,NM_001350889,137
TPK1,NM_001350880,194
TPK1,NM_001350895,126
TPK1,NM_001350894,137
TPK1,NM_001350893,137
TPK1,NM_001350885,137
WDR60,NM_001350914,1020
ACTR3B,NM_001350940,330
ACTR3B,NM_001350943,330
ACTR3B,NM_001350945,289
ACTR3B,NM_001350942,330
ACTR3B,NM_001350944,376
ACTR3B,NM_001350946,260
ACTR3B,NM_001350941,330
GSR,NM_001195102,493
GSR,NM_001195103,469
GSR,NM_001195104,440
ELAVL2,NM_001351458,388
ELAVL2,NM_001351469,360
ELAVL2,NM_001351473,359
ELAVL2,NM_001351474,359
ELAVL2,NM_001351475,359
ELAVL2,NM_001351478,346
TAS2R40,NM_176882,323
KANK1,NM_001256876,1352
LINGO2,NM_152570,606
PIWIL2,NM_001135721,973
KANK1,NM_001256877,1352
KANK1,NM_015158,1352
RALYL,NM_001100391,304
RALYL,NM_001100392,291
KANK1,NM_153186,1194
RALYL,NM_001100393,291
RALYL,NM_001287243,280
GDAP1,NM_001040875,290
MTDH,NM_178812,582
TMEM68,NM_001286657,324
TJP2,NM_004817,1190
MCM4,NM_182746,863
MCM4,NM_005914,863
IKBKB,NM_001556,756
DCAF13,NM_015420,445
OTUD6B,NM_001286745,192
ZFP41,NM_001271156,198
ZFP41,NM_173832,198
AGK,NM_018238,422
FAM122A,NM_138333,287
UBN2,NM_173569,1347
UBE2V2,NM_003350,145
KLHL38,NM_001081675,581
TRPM3,NM_024971,1566
TRPM3,NM_206947,1569
TRPM3,NM_001007470,255
TRPM3,NM_206948,230
EPHB6,NM_004445,1022
LPL,NM_000237,475
NAT2,NM_000015,290
ADRB3,NM_000025,408
ADAM18,NM_014237,739
JPH1,NM_020647,661
DENND2A,NM_015689,1009
SLC4A2,NM_003040,1241
TRIB1,NM_025195,372
RP1L1,NM_178857,2400
EBF2,NM_022659,575
GPAA1,NM_003801,621
CNOT7,NM_013354,285
LURAP1L,NM_203403,228
SPINK4,NM_014471,86
SMARCA2,NM_003070,1590
TRMT10B,NM_144964,316
RB1CC1,NM_014781,1594
UBE2R2,NM_017811,238
TNFRSF10D,NM_003840,386
MTMR7,NM_004686,660
C8orf48,NM_001007090,319
GCNT1,NM_001490,428
SNTG1,NM_018967,517
RNF170,NM_030954,258
ADCY8,NM_001115,1251
INTS10,NM_018142,710
PSIP1,NM_033222,530
RHPN1,NM_052924,670
SULF1,NM_001128205,871
RGS22,NM_015668,1264
SFRP1,NM_003012,314
UBR5,NM_015902,2799
RCL1,NM_005772,373
INSL6,NM_007179,213
SLC18A1,NM_003053,525
ADAMTSL1,NM_001040272,1762
ODF1,NM_024410,250
MED30,NM_080651,178
TP53INP1,NM_033285,240
DCTN3,NM_007234,186
DPY19L4,NM_181787,723
HACD4,NM_001010915,232
C7orf33,NM_145304,177
NUDCD1,NM_032869,583
DEPTOR,NM_022783,409
PAG1,NM_018440,432
SLC25A32,NM_030780,315
PABPC1,NM_002568,636
CCN3,NM_002514,357
ZNF572,NM_152412,529
RIC1,NM_020829,1423
TSNARE1,NM_145003,513
E2F5,NM_001951,346
OSGIN2,NM_001126111,549
STAU2,NM_001164380,570
FABP5,NM_001444,135
SIGMAR1,NM_005866,223
EIF3H,NM_003756,352
TERF1,NM_017489,439
BAALC,NM_024812,145
PDP1,NM_018444,537
KIF13B,NM_015254,1826
ARHGEF5,NM_005435,1597
ASAH1,NM_177924,395
VDAC3,NM_005662,283
ARMC1,NM_018120,282
SLC7A13,NM_138817,470
MKRN1,NM_013446,482
AKR1D1,NM_005989,326
CUL1,NM_003592,776
KCNV1,NM_014379,500
NFX1,NM_002504,1120
ZDHHC2,NM_016353,367
DEFA5,NM_021010,94
ALKAL1,NM_207413,129
REEP4,NM_025232,257
RDH10,NM_172037,341
LUC7L2,NM_016019,392
LRRC61,NM_001142928,259
ANKRD18A,NM_147195,992
GIMAP7,NM_153236,300
GFRA2,NM_001495,464
THEM6,NM_016647,208
PLIN2,NM_001122,437
HRCT1,NM_001039792,115
PYCR3,NM_023078,274
NEIL2,NM_145043,332
FBXL6,NM_012162,539
RHEB,NM_005614,184
SGK3,NM_001033578,496
CARNMT1,NM_152420,409
ADCK5,NM_174922,580
FAM135B,NM_015912,1406
TMUB1,NM_001136044,246
PCMTD1,NM_052937,357
LRRC14,NM_014665,493
DLC1,NM_182643,1528
GEM,NM_005261,296
ABCF2,NM_007189,623
FXN,NM_000144,210
KMT2C,NM_170606,4911
FZD3,NM_017412,666
CLVS1,NM_173519,354
ZNF777,NM_015694,831
PNOC,NM_006228,176
MAPK15,NM_139021,544
CLTA,NM_001833,218
GALNTL5,NM_145292,443
SLC39A14,NM_001128431,492
ZNF425,NM_001001661,752
COPS5,NM_006837,334
TMEM213,NM_001085429,107
HAS2,NM_005328,552
ZNF703,NM_025069,590
SSBP1,NM_003143,148
IMPAD1,NM_017813,359
PINX1,NM_017884,328
CD274,NM_014143,290
MAL2,NM_052886,176
SLC25A51,NM_033412,297
ANKRD46,NM_001270377,228
C9orf131,NM_203299,1079
FNTA,NM_002027,379
PLEKHA2,NM_021623,425
NDUFB6,NM_002493,128
PTAR1,NM_001099666,402
TOX,NM_014729,526
GIMAP4,NM_018326,329
OC90,NM_001080399,477
PRSS1,NM_002769,247
KDM7A,NM_030647,941
TLN1,NM_006289,2541
SOX17,NM_022454,414
MRPS28,NM_014018,187
NOM1,NM_138400,860
CA9,NM_001216,459
NMRK1,NM_017881,199
NOS3,NM_000603,1203
NOL6,NM_022917,1146
PMP2,NM_002677,132
SLCO5A1,NM_030958,848
SOX7,NM_031439,388
KCNU1,NM_001031836,1149
PLGRKT,NM_018465,147
C9orf135,NM_001010940,229
DCAF12,NM_015397,453
ST3GAL1,NM_173344,340
CDK5,NM_004935,292
DPP6,NM_130797,865
ATP6V1C1,NM_001695,382
NIPAL2,NM_001321635,383
PEX2,NM_000318,305
AP3M2,NM_006803,418
ERICH5,NM_173549,374
DMRT1,NM_021951,373
PPP2R2A,NM_002717,447
TPK1,NM_022445,243
CHMP4C,NM_152284,233
TOMM5,NM_001001790,51
GIMAP2,NM_015660,337
EMC2,NM_014673,297
LZTS1,NM_021020,596
ZNF775,NM_173680,537
KAT6A,NM_006766,2004
ZHX2,NM_014943,837
LYNX1,NM_177477,116
BNIP3L,NM_004331,219
PUM3,NM_014878,648
VPS37A,NM_152415,397
KHDRBS3,NM_006558,346
ZC3H3,NM_015117,948
ADCK2,NM_052853,626
DKK4,NM_014420,224
CNTLN,NM_017738,1406
NUGGC,NM_001010906,796
TRPM6,NM_017662,2022
HINT2,NM_032593,163
SBSPON,NM_153225,264
ZNF704,NM_001033723,412
RARRES2,NM_002889,163
DEFB1,NM_005218,68
SLC1A1,NM_004170,524
NAT1,NM_000662,290
RAB2A,NM_002865,212
MMP16,NM_005941,607
INTS9,NM_018250,658
TMEM176B,NM_001101312,270
NKX3-1,NM_006167,234
PLPP5,NM_001102559,264
PI15,NM_015886,258
CRH,NM_000756,196
ZBTB5,NM_014872,677
KLF10,NM_005655,480
CEMIP2,NM_013390,1383
DENND11,NM_001080392,455
DSCC1,NM_024094,393
SDCBP,NM_005625,298
COLEC10,NM_006438,277
GIMAP1,NM_130759,306
RBPMS,NM_001008710,196
CDH17,NM_004063,832
RNF19A,NM_183419,838
MSR1,NM_138715,451
UTP23,NM_032334,249
IDO1,NM_002164,403
PDIA4,NM_004911,645
BAG4,NM_004874,457
SHH,NM_000193,462
CTSB,NM_001908,339
GLI4,NM_138465,376
SCRT1,NM_031309,348
ZNF707,NM_001100598,371
HMBOX1,NM_001135726,420
SHARPIN,NM_030974,387
SNX31,NM_152628,440
ADHFE1,NM_144650,467
PKHD1L1,NM_177531,4243
SYBU,NM_001099754,663
NCOA2,NM_006540,1464
DCAF4L2,NM_152418,395
ZHX1,NM_007222,873
ZYX,NM_003461,572
ZNF467,NM_207336,595
DNAI1,NM_012144,699
NDUFB9,NM_005005,179
ZBTB10,NM_001105539,871
ACTR3B,NM_020445,418
MTPN,NM_145808,118
MTFR1,NM_014637,333
GPT,NM_005309,496
CPSF1,NM_013291,1443
ANGPT1,NM_001146,498
CHD7,NM_017780,2997
PPP1R3B,NM_024607,285
VLDLR,NM_003383,873
KCNK9,NM_001282534,374
UBAP1,NM_016525,502
SGCZ,NM_139167,312
POLR3D,NM_001722,398
VCPIP1,NM_025054,1222
MRPS33,NM_053035,106
EXOSC3,NM_016042,275
ZNF783,NM_001195220,546
CLEC2L,NM_001080511,214
C8orf33,NM_023080,229
MTAP,NM_002451,283
FAM160B2,NM_022749,743
FASTK,NM_006712,549
PLAA,NM_001031689,795
PAX5,NM_016734,391
LYN,NM_002350,512
TCEA1,NM_006756,301
TMEM139,NM_001282876,216
C9orf85,NM_182505,157
TNFRSF10B,NM_003842,440
ZFAT,NM_020863,1243
RPP25L,NM_148178,163
ELP3,NM_018091,547
UBE3C,NM_014671,1083
GSDMD,NM_024736,484
LSM1,NM_014462,133
ASPH,NM_004318,758
ERMP1,NM_024896,904
FAM167A,NM_053279,214
TRMT9B,NM_020844,454
CYP7B1,NM_004820,506
UBXN2B,NM_001077619,331
XPO7,NM_015024,1087
COMMD5,NM_014066,224
AGAP3,NM_031946,911
EXOSC4,NM_019037,245
FAM166B,NM_001164310,275
PIP5K1B,NM_003558,540
SNTB1,NM_021021,538
DUSP4,NM_001394,394
COL22A1,NM_152888,1626
DMAC1,NM_033428,112
CA2,NM_000067,260
TONSL,NM_013432,1378
AQP3,NM_004925,292
FRMPD1,NM_014907,1578
ARC,NM_015193,396
C9orf24,NM_032596,262
ZNF16,NM_006958,682
TMEM64,NM_001008495,380
TCF24,NM_001193502,167
ATP6V1H,NM_015941,483
NPM2,NM_001286680,214
BLK,NM_001715,505
VCP,NM_007126,806
KCNQ3,NM_004519,872
TTC26,NM_024926,554
IL7,NM_000880,177
POLR2K,NM_005034,58
MNX1,NM_005515,401
ALDH1A1,NM_000689,501
TESK1,NM_006285,626
XRCC2,NM_005431,280
FGL1,NM_004467,312
RSPO2,NM_178565,243
PLAG1,NM_002655,500
PNMA2,NM_007257,364
RIPK2,NM_003821,540
FSBP,NM_001256141,299
SLC37A3,NM_207113,494
NDUFAF6,NM_152416,333
ATP6V0A4,NM_020632,840
PSD3,NM_015310,1047
GLIS3,NM_001042413,930
CA13,NM_198584,262
GDF6,NM_001001557,455
CTHRC1,NM_138455,243
PBK,NM_018492,322
MCMDC2,NM_173518,681
STOML2,NM_013442,356
RORB,NM_006914,459
DGAT1,NM_012079,488
CAAP1,NM_024828,361
GRINA,NM_001009184,371
FMC1,NM_197964,113
AQP7,NM_001170,342
ATAD2,NM_014109,1390
INSIG1,NM_005542,277
PRSS55,NM_198464,352
HIPK2,NM_022740,1198
NECAB1,NM_022351,351
MYOM2,NM_003970,1465
CA3,NM_005181,260
GBA2,NM_020944,927
ZFAND5,NM_001102420,213
RALYL,NM_173848,291
TMEM178B,NM_001195278,294
TCAF1,NM_014719,921
MTBP,NM_022045,904
ASAP1,NM_018482,1129
KIAA2026,NM_001017969,2103
ABRA,NM_139166,381
PARP10,NM_032789,1025
NSD3,NM_023034,1437
SMC5,NM_015110,1101
KEL,NM_000420,732
RLN1,NM_006911,185
SNAI2,NM_003068,268
LONRF1,NM_152271,773
RUSC2,NM_014806,1516
EFR3A,NM_015137,821
C9orf40,NM_017998,194
ZMAT4,NM_024645,229
CHRNA2,NM_000742,529
PLEKHF2,NM_024613,249
ZNF862,NM_001099220,1169
CDKN2B,NM_004936,138
DMRTA1,NM_022160,504
GIMAP6,NM_024711,292
CHMP5,NM_016410,219
RPL7,NM_000971,248
TBC1D31,NM_145647,1066
SCARA5,NM_173833,495
CNTNAP2,NM_014141,1331
PLPBP,NM_007198,275
KCNV2,NM_133497,545
SLA,NM_001045556,276
DCTN6,NM_006571,190
CYP7A1,NM_000780,504
OPLAH,NM_017570,1288
SDC2,NM_002998,201
VPS28,NM_016208,221
TATDN1,NM_032026,297
ARHGEF39,NM_032818,335
MFHAS1,NM_004225,1052
SHB,NM_003028,509
C8orf58,NM_001013842,365
SLC26A7,NM_052832,656
MSRA,NM_012331,235
NFIB,NM_001190737,494
EPHA1,NM_005232,976
LRRCC1,NM_033402,1032
ZNF395,NM_018660,513
DCAF10,NM_024345,559
RNF38,NM_022781,515
PRUNE2,NM_015225,3088
TNKS,NM_003747,1327
BAG1,NM_004323,345
ZNF251,NM_138367,671
RIDA,NM_005836,137
TRIM35,NM_171982,493
LYPLA1,NM_006330,230
SLC25A37,NM_016612,338
GSR,NM_000637,522
ANXA13,NM_004306,316
LRRC24,NM_001024678,513
DNAJA1,NM_001539,397
NRBP2,NM_178564,501
RLN2,NM_134441,185
GPAT4,NM_178819,456
MAMDC2,NM_153267,686
TSTA3,NM_003313,321
ADAM32,NM_145004,787
IFNB1,NM_002176,187
AK3,NM_016282,227
EQTN,NM_020641,294
TACC1,NM_006283,805
NUP205,NM_015135,2012
ACO1,NM_002197,889
TMEM70,NM_017866,260
VIRMA,NM_015496,1812
FGF20,NM_019851,211
NAPRT,NM_145201,538
C8orf74,NM_001040032,294
TMEM215,NM_212558,235
NSMCE2,NM_173685,247
FBXO16,NM_172366,292
KCTD9,NM_017634,389
ZFPM2,NM_012082,1151
PEBP4,NM_144962,227
TRIM55,NM_184085,548
PRKAG2,NM_016203,569
DPYS,NM_001385,519
VPS13A,NM_033305,3174
C8orf34,NM_052958,538
GALNT11,NM_022087,608
LY6E,NM_002346,131
CCDC25,NM_018246,208
NDUFB2,NM_004546,105
PTK2B,NM_173176,1009
GGH,NM_003878,318
LACTB2,NM_016027,288
FGF17,NM_003867,216
ANXA1,NM_000700,346
DEFA6,NM_001926,100
SH2D4A,NM_022071,454
RECK,NM_021111,971
HSF1,NM_005526,529
WDR91,NM_014149,747
CRISPLD1,NM_031461,500
ZNF596,NM_001042416,504
STK3,NM_006281,491
VIPR2,NM_003382,438
CCN4,NM_003882,367
TRAM1,NM_014294,374
MFSD3,NM_138431,412
ADAM2,NM_001464,735
HAUS6,NM_017645,955
HEY1,NM_012258,304
COL14A1,NM_021110,1796
VXN,NM_152765,207
SNX16,NM_152836,344
PXDNL,NM_144651,1463
POP1,NM_001145860,1024
DPYSL2,NM_001197293,677
APBA1,NM_001163,837
RRS1,NM_015169,365
ASIC3,NM_004769,531
GTF2E2,NM_002095,291
MOB3B,NM_024761,216
ZNF706,NM_016096,76
GPIHBP1,NM_178172,184
EBAG9,NM_004215,213
CREB3L2,NM_194071,520
RFK,NM_018339,155
SCRIB,NM_182706,1655
CALB1,NM_004929,261
KBTBD11,NM_014867,623
NUDT18,NM_024815,323
CPQ,NM_016134,472
TM2D2,NM_078473,214
C8orf76,NM_032847,380
ZFAND1,NM_024699,268
CYC1,NM_001916,325
LRATD2,NM_174911,310
CREB3,NM_006368,371
IGFBPL1,NM_001007563,278
WASHC5,NM_014846,1159
ELAVL2,NM_004432,359
LY6D,NM_003695,128
GIMAP8,NM_175571,665
MTMR9,NM_015458,549
PIWIL2,NM_018068,973
ATP6V1B2,NM_001693,511
CDCA2,NM_152562,1023
DCSTAMP,NM_030788,470
SQLE,NM_003129,574
ZC3HAV1,NM_020119,902
FBXO32,NM_058229,355
OPRK1,NM_000912,380
FAM180A,NM_205855,173
GOT1L1,NM_152413,421
UNC5D,NM_080872,953
BNC2,NM_017637,1099
NSMAF,NM_003580,917
DOCK5,NM_024940,1870
CHMP7,NM_152272,453
POLB,NM_002690,335
FAM91A1,NM_144963,838
HOOK3,NM_032410,718
FBXO43,NM_001029860,708
MAK16,NM_032509,300
CSMD3,NM_198123,3707
PIP,NM_002652,146
PGM5,NM_021965,567
RBIS,NM_001099673,100
MSMP,NM_001044264,139
MATN2,NM_002380,956
STMP1,NM_001130929,47
EFCAB1,NM_024593,211
NCALD,NM_032041,193
TRPV6,NM_018646,765
MAF1,NM_032272,256
SLC20A2,NM_001257180,652
CCDC171,NM_173550,1326
NUDT2,NM_001161,147
ENHO,NM_198573,76
CHRAC1,NM_017444,131
FAM219A,NM_001184940,185
GNA14,NM_004297,355
C8orf37,NM_177965,207
AGO2,NM_012154,859
ALDH1B1,NM_000692,517
CASP2,NM_032982,452
WDR60,NM_018051,1066
SIT1,NM_014450,196
CCL21,NM_002989,134
MELK,NM_014791,651
COX6C,NM_004374,75
CCDC107,NM_174923,283
MROH6,NM_001100878,719
UHRF2,NM_152896,802
C8orf88,NM_001190972,117
BMP1,NM_006129,986
SAXO1,NM_153707,474
BOP1,NM_015201,746
SMU1,NM_018225,513
YWHAZ,NM_145690,245
CDC37L1,NM_017913,337
EIF4EBP1,NM_004095,118
ENTPD4,NM_004901,616
CNTFR,NM_147164,372
TMEM74,NM_153015,305
ERICH1,NM_207332,443
DERL1,NM_024295,251
CPNE3,NM_003909,537
THAP1,NM_018105,213
TG,NM_003235,2768
R3HCC1,NM_001136108,440
ENY2,NM_020189,101
GINS4,NM_032336,223
GSTK1,NM_015917,226
ESRP1,NM_017697,681
ACER2,NM_001010887,275
RBM33,NM_053043,1170
PKIA,NM_006823,76
GSDMC,NM_031415,508
RPL30,NM_000989,115
SLURP2,NM_177458,97
CLEC5A,NM_013252,188
PPP2CB,NM_001009552,309
TRIM24,NM_015905,1050
PREX2,NM_024870,1606
DDX58,NM_014314,925
TMEM176A,NM_018487,235
LRRC6,NM_012472,466
DOK2,NM_003974,412
RGS20,NM_170587,388
MLLT3,NM_004529,568
FDFT1,NM_004462,417
ZC2HC1A,NM_016010,325
AZIN1,NM_148174,448
ADAM9,NM_003816,819
RMDN1,NM_016033,314
MCPH1,NM_024596,835
HTRA4,NM_153692,476
TAF2,NM_003184,1199
TRPA1,NM_007332,1119
PSCA,NM_005672,114
PTPRN2,NM_002847,1015
EYA1,NM_000503,592
MICU3,NM_181723,530
TOPORS,NM_005802,1045
GLIPR2,NM_022343,154
HGSNAT,NM_152419,635
DUSP26,NM_024025,211
FZD6,NM_003506,706
PIP4P2,NM_018710,257
ZC3HAV1L,NM_080660,300
STC1,NM_003155,247
ARHGEF10,NM_014629,1344
DMRT3,NM_021240,472
CSMD1,NM_033225,3564
PENK,NM_001135690,267
GNRH1,NM_001083111,92
EGR3,NM_004430,387
IMPA1,NM_005536,277
GRHPR,NM_012203,328
ARFGEF1,NM_006421,1849
TNFRSF11B,NM_002546,401
ASB10,NM_001142459,467
DNAJB6,NM_058246,326
ZNF282,NM_003575,671
CA8,NM_004056,290
KCNB2,NM_004770,911
CCL19,NM_006274,98
SCARA3,NM_016240,606
SLURP1,NM_020427,103
DECR1,NM_001359,335
FBXO10,NM_012166,956
LLCFC1,NM_178829,147
STRA8,NM_182489,308
ESYT2,NM_020728,845
MYC,NM_002467,454
PDLIM2,NM_021630,602
PDLIM2,NM_198042,278
PRAG1,NM_001080826,1406
TRHR,NM_003301,398
CNPY1,NM_001103176,92
APTX,NM_001195248,342
APTX,NM_001195252,270
APTX,NM_175069,292
APTX,NM_001195250,288
TJP2,NM_001170416,1221
SLC7A2,NM_003046,697
EYA1,NM_001288574,586
SLC7A2,NM_001164771,698
EYA1,NM_001288575,470
SLC7A2,NM_001008539,658
ADGRB1,NM_001702,1584
EYA1,NM_172059,586
EYA1,NM_172058,592
ADAM28,NM_014265,775
XKR9,NM_001011720,373
TRMT12,NM_017956,448
ESCO2,NM_001017420,601
PTN,NM_002825,168
CEBPD,NM_005195,269
LAPTM4B,NM_018407,226
DNAJC5B,NM_033105,199
WWP1,NM_007013,922
FAM205A,NM_001141917,1335
BHLHE22,NM_152414,381
KLHL9,NM_018847,617
ZFHX4,NM_024721,3616
WDR97,NM_001316309,1622
ASH2L,NM_004674,628
DEFA4,NM_001925,97
PAXIP1,NM_007349,1069
AARD,NM_001025357,155
GPR20,NM_005293,358
TAS2R5,NM_018980,299
SPATA31A1,NM_001085452,1347
BIN3,NM_018688,253
SMIM18,NM_001206847,95
PDCD1LG2,NM_025239,273
RGP1,NM_001080496,391
EXTL3,NM_001440,919
TRIQK,NM_001171797,86
CLDN23,NM_194284,292
ADRA1A,NM_000680,466
MLANA,NM_005511,118
PRDM14,NM_024504,571
RAB11FIP1,NM_001002814,1283
IFNA2,NM_000605,188
UBE2W,NM_018299,151
TCIM,NM_020130,106
LY6K,NM_017527,165
EPHX2,NM_001979,555
MRPL13,NM_014078,178
CCL27,NM_006664,112
KLRG2,NM_198508,409
LRRC19,NM_022901,370
KCNS2,NM_020697,477
GNAQ,NM_002072,359
IFNA8,NM_002170,189
DDHD2,NM_015214,711
TRPV5,NM_019841,729
RP1,NM_006269,2156
INSL4,NM_002195,139
LOC730098,NM_001320038,87
NCAPG2,NM_017760,1143
ZNF786,NM_152411,782
MRPL15,NM_014175,296
IFNA14,NM_002172,189
CHRNB3,NM_000749,458
MAFA,NM_201589,353
GRHL2,NM_024915,625
TMEM8B,NM_001042590,924
TSPYL5,NM_033512,417
SPIDR,NM_001080394,915
FAM221B,NM_001012446,402
CPA6,NM_020361,437
TAS2R38,NM_176817,333
WDYHV1,NM_018024,205
ZNF212,NM_012256,495
ERLIN2,NM_007175,339
CLCN1,NM_000083,988
SPATC1,NM_198572,591
PLAT,NM_000930,562
SPAG8,NM_001039592,485
ADAM7,NM_003817,754
STAR,NM_000349,285
LYPD2,NM_205545,125
LY96,NM_015364,160
ZNF705G,NM_001164457,300
ZNF696,NM_030895,374
PSKH2,NM_033126,385
RRAGA,NM_006570,313
FABP4,NM_001442,132
XKR6,NM_173683,641
LMBR1,NM_022458,490
ZNF398,NM_170686,642
EIF3E,NM_001568,445
XKR4,NM_052898,650
LOXL2,NM_002318,774
PRSS58,NM_001001317,241
GDAP1,NM_018972,358
CNBD1,NM_173538,436
GOLGA7,NM_001002296,137
CLU,NM_001831,449
SARAF,NM_016127,339
POMK,NM_032237,350
SPAAR,NM_001348107,75
TYRP1,NM_000550,537
CCIN,NM_005893,588
FOXH1,NM_003923,365
LEPROTL1,NM_015344,131
TGS1,NM_024831,853
RPS6,NM_001010,249
TIGD5,NM_032862,642
RANBP6,NM_012416,1105
TOP1MT,NM_052963,601
PTDSS1,NM_014754,473
GML,NM_002066,158
OSTF1,NM_012383,214
PIGO,NM_032634,1089
C8orf82,NM_001001795,216
MBOAT4,NM_001100916,435
TNFRSF10A,NM_003844,468
TUSC3,NM_006765,348
BRF2,NM_018310,419
ADGRA2,NM_032777,1338
XKR5,NM_207411,686
CER1,NM_005454,267
INTS8,NM_017864,995
MTERF3,NM_015942,417
EN2,NM_001427,333
OTUD6B,NM_016023,293
PUF60,NM_078480,559
CHCHD7,NM_001011671,85
IFNA1,NM_024013,189
CTAGE6,NM_178561,777
SLC30A8,NM_173851,369
SLC30A8,NM_001172814,320
SLC30A8,NM_001172813,320
SLC30A8,NM_001172811,320
HMBOX1,NM_001324383,444
CLTA,NM_007096,248
TRIQK,NM_001171798,86
LYNX1,NM_177457,116
ZNF707,NM_001288809,335
HMBOX1,NM_001324395,382
ASAH1,NM_004315,411
PLAT,NM_001319189,473
CNTLN,NM_001114395,391
HACD4,NM_001321883,195
DLC1,NM_001348084,1017
PBK,NM_001278945,333
FAM219A,NM_001184941,184
ASPH,NM_001164751,298
CTSB,NM_147780,339
CLTA,NM_001311205,178
DPYSL2,NM_001386,572
TSTA3,NM_001317783,327
TMEM68,NM_152417,257
RNF170,NM_001160225,174
TRIM55,NM_033058,540
PTDSS1,NM_001290225,327
DMAC1,NM_001318059,129
TM2D2,NM_001024380,171
TACC1,NM_001330521,581
ZNF16,NM_001029976,682
NEIL2,NM_001135747,271
CCDC25,NM_001304529,86
ASPH,NM_001164755,270
DCTN3,NM_001281427,176
PIWIL2,NM_001330480,937
SNX16,NM_001348189,315
JPH1,NM_001317830,661
SPATC1,NM_001134374,441
NAT1,NM_001160170,290
LMBR1,NM_001350956,338
EFR3A,NM_001323553,785
PMP2,NM_001348381,60
TACC1,NM_001146216,610
WDR60,NM_001350917,650
AGAP3,NM_001308304,343
ZNF707,NM_001288808,335
PLPBP,NM_001349347,273
PREX2,NM_025170,979
C9orf135,NM_001308084,159
YWHAZ,NM_003406,245
PCMTD1,NM_001286783,181
MSR1,NM_002445,358
ERLIN2,NM_001003790,152
CD274,NM_001314029,245
CHRNA2,NM_001347705,370
FBXO32,NM_001242463,262
NCOA2,NM_001321712,1395
SGCZ,NM_001322881,197
NAT1,NM_001160176,352
CSMD3,NM_198124,3667
DPP6,NM_001039350,801
CNOT7,NM_001322095,204
C9orf135,NM_001308086,124
GLIPR2,NM_001287011,104
BNIP3L,NM_001330491,179
CLTA,NM_001311203,140
CNOT7,NM_001322092,285
RMDN1,NM_001317807,248
XKR9,NM_001287259,373
COLEC10,NM_001324095,208
PAX5,NM_001280549,324
LYPLA1,NM_001279357,214
PAX5,NM_001280552,328
FAM219A,NM_001184942,173
ASPH,NM_001164752,279
HMBOX1,NM_001324387,418
EFR3A,NM_001323557,785
SLC18A1,NM_001142324,493
PAX5,NM_001280550,295
UBAP1,NM_001171203,502
CNOT7,NM_001322094,256
UBE2W,NM_001271015,159
SULF1,NM_001128206,871
XKR9,NM_001287258,241
PUF60,NM_001271097,513
EFR3A,NM_001323555,785
C8orf58,NM_173686,357
LMBR1,NM_001350955,338
C9orf131,NM_001040410,1044
LRRCC1,NM_001349638,733
DOCK5,NM_001322810,83
SLA,NM_006748,316
HMBOX1,NM_001324385,442
RECK,NM_001316346,248
SYBU,NM_001099753,662
SYBU,NM_001099743,662
AGO2,NM_001164623,825
CA8,NM_001321837,290
HIPK2,NM_001113239,1171
NAT1,NM_001291962,352
NCOA2,NM_001321703,1464
DLC1,NM_001348081,1528
ADAM18,NM_001320313,715
SYBU,NM_017786,662
CHRNA2,NM_001347708,331
SAXO1,NM_001287050,73
HMBOX1,NM_001324394,404
SLC39A14,NM_001351659,502
PAX5,NM_001280551,220
CLEC5A,NM_001301167,165
C9orf24,NM_147168,127
TSNARE1,NM_001291931,277
SLC39A14,NM_001135154,481
DPP6,NM_001936,803
CNTLN,NM_001286984,203
HMBOX1,NM_001324389,406
PYCR3,NM_001329866,254
